TRACKINGTASKDESCR,SERIALNUMBER,TIMESTAMP
StrangerManGood,151539009037,2015-10-12 09:59:36.133
SrtAutoGood,151540000660,2015-10-12 14:05:29.387
SrtAutoGood,151543005004,2015-10-13 16:54:02.843
SrtAutoGood,151547008460,2015-11-20 10:35:53.207
SrtAutoGood,151548008171,2015-11-20 17:12:31.950
SrtAutoGood,151602007740,2016-01-18 10:33:51.260
SrtAutoGood,151603000576,2016-01-18 14:33:13.473
SrtAutoGood,151603000592,2016-01-18 14:54:33.833
SrtAutoGood,151603005677,2016-01-21 09:34:23.030
SrtAutoGood,151603005390,2016-01-22 11:19:43.670
SrtAutoGood,151603005395,2016-01-22 13:06:41.693
SrtAutoGood,151603007169,2016-01-25 09:56:54.100
SrtAutoGood,151610005584,2016-03-10 12:37:43.837
SrtAutoGood,151611003366,2016-03-10 14:05:39.627
SrtAutoGood,151617005264,2016-04-28 13:15:16.147
SrtAutoGood,151617005313,2016-04-28 14:13:59.633
SrtAutoGood,151617002199,2016-05-02 08:11:34.243
SrtAutoGood,151618001716,2016-05-02 09:39:48.393
SrtAutoGood,151618003673,2016-05-04 15:17:24.960
SrtAutoGood,151618000199,2016-05-05 14:48:14.723
SrtAutoGood,151618006283,2016-05-06 06:21:58.447
SrtAutoGood,151618006289,2016-05-06 06:25:13.713
SrtAutoGood,151618006296,2016-05-06 06:31:36.960
SrtAutoGood,151624004402,2016-06-20 10:57:21.620
StrangerManGood,151625001816,2016-06-21 10:27:59.630
StrangerManGood,151625003801,2016-06-22 12:03:00.460
SrtAutoGood,151624006262,2016-06-24 16:30:45.117
SrtAutoGood,151629005370,2016-07-21 09:04:44.603
Outbound,151445002753,2014-11-14 09:31:35.000
manual read,151451007511,2015-02-04 14:04:02.000
manual read,151451007511,2015-02-04 14:04:02.000
SrtAutoGood,151506006770,2015-02-06 09:45:14.783
manual read,151506006770,2015-02-06 10:14:37.000
SrtAutoGood,151511002283,2015-03-06 11:37:29.077
SrtAutoGood,151510006908,2015-04-29 10:44:18.367
SrtAutoGood,151504005921,2015-04-30 08:08:48.073
SrtAutoGood,151518000523,2015-04-30 09:17:19.697
SrtAutoGood,151520005974,2015-05-13 10:28:44.897
Sorter HOLD,151520005953,2015-05-13 11:03:53.397
SrtAutoGood,151527001705,2015-06-30 14:02:50.260
SrtAutoGood,151527002038,2015-07-01 12:11:19.400
SrtAutoGood,151530008135,2015-09-02 11:11:29.763
SrtAutoGood,151535005646,2015-09-02 13:53:41.607
StrangerManGood,151547002279,2015-11-28 11:40:51.500
SrtAutoGood,151546009737,2015-11-30 11:12:50.370
Start Assembly Line 2,151549004654,2015-12-02 12:18:49.600
SrtAutoGood,151549004654,2015-12-02 15:14:34.170
SrtAutoGood,151549005409,2015-12-09 09:09:43.660
SrtAutoGood,151604009861,2016-02-01 09:12:42.673
SrtAutoGood,151612002504,2016-03-29 08:39:24.407
SrtAutoGood,151612002548,2016-03-29 09:50:09.050
SrtAutoGood,151619003154,2016-05-10 11:35:00.070
SrtAutoGood,151619003186,2016-05-10 12:20:02.820
SrtAutoGood,151619002915,2016-05-11 11:05:15.417
SrtAutoGood,151619003075,2016-05-12 09:57:55.823
SrtAutoGood,151619003112,2016-05-12 10:44:21.463
SrtAutoGood,151620005964,2016-05-18 12:35:36.083
SrtAutoGood,151626002427,2016-06-29 14:26:32.783
Start Assembly Line 2,151624005357,2016-06-30 16:55:27.247
SrtAutoGood,151624005357,2016-07-01 08:37:20.077
SrtAutoGood,151627003303,2016-07-04 08:44:50.017
SrtAutoGood,151627002984,2016-07-05 09:50:58.967
SrtAutoGood,151634002322,2016-08-26 10:43:21.117
SrtAutoGood,151634009025,2016-08-26 16:06:27.590
SrtAutoGood,151635003875,2016-08-29 16:12:06.357
SrtAutoGood,151635007594,2016-08-31 09:28:11.393
SrtAutoGood,151635007514,2016-09-02 08:12:31.423
SrtAutoGood,151641008269,2016-10-11 11:09:18.157
SrtAutoGood,151641008276,2016-10-11 11:13:20.327
SrtAutoGood,151445002753,2014-11-14 08:03:41.287
SrtAutoGood,151503000880,2015-01-15 10:07:58.920
manual read,151503000880,2015-01-15 10:50:30.000
SrtAutoGood,151451007511,2015-01-20 08:26:48.930
manual read,151451007511,2015-01-20 18:08:11.000
manual read,151506006770,2015-02-06 10:14:37.000
manual read,151451007511,2015-02-04 14:04:02.000
manual read,151506006770,2015-02-06 10:14:37.000
SrtAutoGood,151507006397,2015-02-12 15:13:00.070
SrtAutoGood,151514003017,2015-04-02 10:12:13.047
Sorter HOLD,151514004732,2015-04-03 14:38:36.053
SrtAutoGood,151517007784,2015-06-09 17:59:23.087
SrtAutoGood,151514004732,2015-06-09 18:17:24.457
SrtAutoGood,151531010848,2015-07-31 14:51:20.717
SrtAutoGood,151540002357,2015-10-02 09:59:32.547
SrtAutoGood,151540005452,2015-10-07 10:47:17.360
SrtAutoGood,151552004532,2015-12-22 16:45:34.637
Start Assembly Line 2,151601001345,2016-01-08 08:37:24.330
SrtAutoGood,151601001345,2016-01-08 09:26:08.903
SrtAutoGood,151602004653,2016-01-11 08:49:39.470
SrtAutoGood,151518000523,2016-01-12 20:24:06.230
SrtAutoGood,151602005571,2016-01-14 11:46:13.410
SrtAutoGood,151602006172,2016-01-15 09:07:08.480
SrtAutoGood,151602006221,2016-01-15 11:39:18.577
SrtAutoGood,151602005226,2016-01-15 16:35:30.040
SrtAutoGood,151603000429,2016-01-18 08:28:39.743
SrtAutoGood,151614006689,2016-04-20 14:10:13.703
SrtAutoGood,151616006678,2016-04-21 09:47:08.187
SrtAutoGood,151616004631,2016-04-22 08:37:55.680
SrtAutoGood,151617001057,2016-04-27 10:52:03.777
SrtAutoGood,151621006929,2016-06-01 13:45:22.820
Start Assembly Line 2,151623001177,2016-06-10 10:47:03.780
SrtAutoGood,151621007351,2016-06-10 14:24:42.403
SrtAutoGood,151621007376,2016-06-10 14:56:12.040
SrtAutoGood,151623003871,2016-06-14 10:51:49.647
SrtAutoGood,151629004698,2016-08-01 14:04:26.280
SrtAutoGood,151634004877,2016-08-23 15:00:10.010
SrtAutoGood,151639002561,2016-09-26 12:21:09.000
SrtAutoGood,151634001711,2016-09-26 16:23:08.743
SrtAutoGood,151646004085,2016-11-18 09:50:16.580
Start Assembly Line 2,151647001470,2016-11-22 09:41:16.500
SrtAutoGood,151647001470,2016-11-22 10:39:06.090
SrtAutoGood,151706001396,2017-02-03 12:11:24.963
SrtAutoGood,151641006696,2016-10-14 12:15:18.633
SrtAutoGood,151641006697,2016-10-14 12:16:28.777
SrtAutoGood,151648001025,2016-11-30 11:58:40.350
SrtAutoGood,151648008195,2016-12-02 08:57:44.227
SrtAutoGood,151648007434,2016-12-02 09:30:35.957
SrtAutoGood,151649002675,2016-12-07 09:05:41.820
SrtAutoGood,151706003478,2017-02-07 12:41:43.827
SrtAutoGood,151706008938,2017-02-08 11:12:55.637
SrtAutoGood,151706005951,2017-02-08 12:16:32.160
SrtAutoGood,151706001090,2017-02-08 15:01:35.793
SrtAutoGood,151705006162,2017-02-10 14:39:15.127
SrtAutoGood,151705006231,2017-02-10 15:37:37.770
SrtAutoGood,151707002815,2017-02-14 11:28:04.433
manual read,151451007511,2015-02-04 14:04:02.000
Start Assembly Line 4,151618001716,2016-05-02 08:53:35.533
TouchUP Assembly Line 4,151618001716,2016-05-02 09:23:48.267
Start Assembly Line 4,151618003673,2016-05-04 14:21:03.973
TouchUP Assembly Line 4,151618003673,2016-05-04 14:56:03.410
Start Assembly Line 3,151618000199,2016-05-05 10:22:38.180
Start Assembly Line 4,151618006283,2016-05-05 19:33:40.037
Start Assembly Line 4,151618006289,2016-05-05 19:41:09.230
Start Assembly Line 4,151618006296,2016-05-05 19:49:53.530
TouchUP Assembly Line 4,151618006283,2016-05-05 20:04:08.360
TouchUP Assembly Line 4,151618006289,2016-05-05 20:11:33.260
TouchUP Assembly Line 4,151618006296,2016-05-06 06:04:00.503
TouchUP Assembly Line 1,151624004402,2016-06-20 10:44:17.963
TouchUP Assembly Line 1,151624006262,2016-06-24 16:14:50.170
Start Assembly Line 4,151629005370,2016-07-21 08:15:41.250
TouchUP Assembly Line 4,151629005370,2016-07-21 08:45:48.223
TouchUP Assembly Line 1,151629004749,2016-07-21 09:36:23.137
Start Assembly Line 3,151506006770,2015-02-06 08:43:01.200
Start Assembly Line 3,151511002283,2015-03-06 10:43:51.213
Start Assembly Line 4,151510006908,2015-04-29 09:33:44.670
TouchUP Assembly Line 4,151510006908,2015-04-29 10:25:04.357
Start Assembly Line 4,151518000523,2015-04-30 08:22:31.050
TouchUP Assembly Line 4,151518000523,2015-04-30 08:56:40.510
Start Assembly Line 4,151520005953,2015-05-13 08:53:57.347
Start Assembly Line 4,151520005974,2015-05-13 09:23:42.190
TouchUP Assembly Line 4,151520005953,2015-05-13 09:29:49.273
TouchUP Assembly Line 4,151520005974,2015-05-13 10:13:21.243
Start Assembly Line 4,151527001705,2015-06-30 10:45:46.863
TouchUP Assembly Line 4,151527001705,2015-06-30 11:20:30.670
Start Assembly Line 3,151527002038,2015-07-01 11:16:21.623
TouchUP Assembly Line 1,151525003657,2015-07-07 14:07:42.903
Start Assembly Line 4,151535005646,2015-09-02 11:56:56.770
TouchUP Assembly Line 4,151535005646,2015-09-02 13:38:29.983
TouchUP Assembly Line 1,151546009737,2015-11-30 10:49:44.907
TouchUP Assembly Line 1,151549005409,2015-12-09 08:50:38.123
TouchUP Assembly Line 1,151604009861,2016-02-01 08:54:04.767
Start Assembly Line 3,151612002504,2016-03-24 16:40:09.493
Start Assembly Line 3,151612002548,2016-03-29 08:55:44.743
Start Assembly Line 4,151619003154,2016-05-10 10:33:47.380
TouchUP Assembly Line 4,151619003154,2016-05-10 11:18:17.017
Start Assembly Line 4,151619003186,2016-05-10 11:27:41.860
TouchUP Assembly Line 4,151619003186,2016-05-10 12:04:56.583
Start Assembly Line 4,151619002915,2016-05-11 10:20:50.637
TouchUP Assembly Line 4,151619002915,2016-05-11 10:51:03.573
Start Assembly Line 4,151619003075,2016-05-12 09:13:04.540
TouchUP Assembly Line 4,151619003075,2016-05-12 09:43:43.587
Start Assembly Line 4,151619003112,2016-05-12 09:59:43.850
TouchUP Assembly Line 4,151619003112,2016-05-12 10:29:45.250
Start Assembly Line 3,151620005964,2016-05-18 11:48:09.313
Start Assembly Line 3,151626002427,2016-06-29 13:38:38.967
Start Assembly Line 3,151627003303,2016-07-01 16:55:14.360
Start Assembly Line 4,151627002984,2016-07-05 08:43:28.990
TouchUP Assembly Line 4,151627002984,2016-07-05 09:13:38.473
Start Assembly Line 4,151634002322,2016-08-26 09:33:27.797
TouchUP Assembly Line 4,151634002322,2016-08-26 10:18:39.630
TouchUP Assembly Line 1,151634009025,2016-08-26 15:42:09.770
TouchUP Assembly Line 1,151634009112,2016-08-26 16:53:26.363
Start Assembly Line 3,151635003875,2016-08-29 15:25:26.823
Start Assembly Line 3,151635007594,2016-08-31 08:42:48.290
Start Assembly Line 4,151635007514,2016-09-01 15:41:08.223
TouchUP Assembly Line 4,151635007514,2016-09-01 16:12:10.347
Start Assembly Line 3,151641008269,2016-10-11 10:21:26.013
Start Assembly Line 3,151641008276,2016-10-11 10:29:02.087
Start Assembly Line 4,151641006696,2016-10-14 11:14:57.030
Start Assembly Line 4,151641006697,2016-10-14 11:16:37.303
TouchUP Assembly Line 4,151641006696,2016-10-14 11:59:43.083
TouchUP Assembly Line 4,151641006697,2016-10-14 12:00:59.923
TouchUP Assembly Line 1,151445002753,2014-11-13 16:45:17.250
Start Assembly Line 3,151503000880,2015-01-14 16:45:23.163
Start Assembly Line 4,151451007511,2015-01-19 16:04:20.243
TouchUP Assembly Line 4,151451007511,2015-01-20 08:10:25.923
Start Assembly Line 4,151504005921,2015-02-12 14:03:22.417
Start Assembly Line 3,151507006397,2015-02-12 14:25:48.433
TouchUP Assembly Line 4,151504005921,2015-02-12 14:44:56.387
TouchUP Assembly Line 1,151514003017,2015-04-02 09:58:28.173
Start Assembly Line 4,151514004732,2015-04-03 13:31:13.220
TouchUP Assembly Line 4,151514004732,2015-04-03 14:14:58.347
Start Assembly Line 4,151531010848,2015-07-31 13:59:15.717
TouchUP Assembly Line 4,151531010848,2015-07-31 14:33:33.113
TouchUP Assembly Line 1,151540002357,2015-10-02 09:48:27.197
Start Assembly Line 3,151540005452,2015-10-07 09:55:29.307
Start Assembly Line 3,151552004532,2015-12-22 16:03:20.013
Start Assembly Line 3,151602004653,2016-01-11 08:04:09.140
Start Assembly Line 3,151602005571,2016-01-14 10:58:57.320
Start Assembly Line 4,151602006172,2016-01-15 08:07:10.000
TouchUP Assembly Line 4,151602006172,2016-01-15 08:39:19.953
Start Assembly Line 4,151602006221,2016-01-15 09:12:26.530
TouchUP Assembly Line 4,151602006221,2016-01-15 09:44:31.630
Start Assembly Line 4,151602005226,2016-01-15 14:39:16.343
TouchUP Assembly Line 4,151602005226,2016-01-15 15:25:30.300
Start Assembly Line 3,151603000429,2016-01-15 16:45:40.377
Start Assembly Line 4,151602007740,2016-01-18 09:33:19.920
Start Assembly Line 3,151614006689,2016-04-20 08:15:43.073
Start Assembly Line 4,151616006678,2016-04-21 08:59:29.117
TouchUP Assembly Line 4,151616006678,2016-04-21 09:29:49.640
Start Assembly Line 3,151616004631,2016-04-21 16:39:26.180
Start Assembly Line 4,151617001057,2016-04-27 10:00:25.757
TouchUP Assembly Line 4,151617001057,2016-04-27 10:33:06.787
TouchUP Assembly Line 1,151621006929,2016-06-01 12:28:38.167
Start Assembly Line 4,151621007351,2016-06-10 13:35:32.950
Start Assembly Line 4,151621007376,2016-06-10 14:07:20.067
TouchUP Assembly Line 4,151621007351,2016-06-10 14:07:31.480
TouchUP Assembly Line 4,151621007376,2016-06-10 14:39:11.857
Start Assembly Line 4,151623003871,2016-06-14 09:44:59.367
TouchUP Assembly Line 4,151623003871,2016-06-14 10:29:16.937
TouchUP Assembly Line 4,151629004698,2016-08-01 13:41:55.753
TouchUP Assembly Line 1,151631009018,2016-08-05 10:25:31.273
Start Assembly Line 3,151634004877,2016-08-23 14:16:52.890
Start Assembly Line 3,151639002561,2016-09-26 11:39:34.253
Start Assembly Line 4,151634001711,2016-09-26 14:18:17.440
TouchUP Assembly Line 4,151634001711,2016-09-26 15:12:17.260
Start Assembly Line 3,151646004085,2016-11-16 15:44:52.430
Start Assembly Line 4,151706001396,2017-02-03 11:11:53.060
TouchUP Assembly Line 4,151706001396,2017-02-03 11:53:03.263
Start Assembly Line 3,151648001025,2016-11-30 11:19:46.937
Start Assembly Line 3,151648008195,2016-12-02 08:16:13.293
Start Assembly Line 3,151648007434,2016-12-02 08:49:45.420
Start Assembly Line 4,151647005439,2016-12-02 11:24:32.750
TouchUP Assembly Line 4,151647005439,2016-12-02 12:05:46.780
Start Assembly Line 3,151649002675,2016-12-07 08:20:33.077
Start Assembly Line 4,151706003478,2017-02-07 11:31:50.310
TouchUP Assembly Line 4,151528003722,2015-07-02 09:22:03.543
Start Assembly Line 4,151535005648,2015-09-02 12:00:03.440
TouchUP Assembly Line 4,151535005648,2015-09-02 13:40:54.297
TouchUP Assembly Line 1,151544001181,2015-10-27 08:34:19.543
TouchUP Assembly Line 1,151546009749,2015-11-30 10:59:25.980
TouchUP Assembly Line 1,151549002328,2015-12-01 09:06:06.150
TouchUP Assembly Line 1,151549005403,2015-12-09 08:45:05.270
TouchUP Assembly Line 1,151549005403,2015-12-09 08:45:56.343
TouchUP Assembly Line 1,151604009877,2016-02-01 09:07:10.303
TouchUP Assembly Line 1,151605008573,2016-02-05 12:13:21.513
Start Assembly Line 4,151605008059,2016-02-08 16:02:53.910
TouchUP Assembly Line 4,151605008059,2016-02-08 16:35:07.450
TouchUP Assembly Line 1,151610001908,2016-03-17 15:25:56.367
Start Assembly Line 3,151612000083,2016-03-22 13:46:32.657
Start Assembly Line 3,151612001194,2016-03-23 15:03:19.227
Start Assembly Line 4,151618005207,2016-05-10 13:14:08.870
TouchUP Assembly Line 4,151618005207,2016-05-10 13:44:34.037
Start Assembly Line 4,151618006220,2016-05-11 11:54:04.740
TouchUP Assembly Line 4,151618006220,2016-05-11 12:24:24.683
Start Assembly Line 3,151618007464,2016-05-13 15:54:50.410
Start Assembly Line 3,151627003317,2016-07-04 08:16:43.197
Start Assembly Line 4,151627002961,2016-07-05 08:14:43.580
TouchUP Assembly Line 4,151627002961,2016-07-05 08:44:50.173
Start Assembly Line 4,151627002994,2016-07-05 08:55:58.867
Start Assembly Line 4,151627002995,2016-07-05 08:57:14.397
TouchUP Assembly Line 4,151627002994,2016-07-05 09:27:33.873
TouchUP Assembly Line 4,151627002995,2016-07-05 09:28:40.400
Start Assembly Line 4,151627001273,2016-07-05 14:26:20.753
TouchUP Assembly Line 4,151627001273,2016-07-05 15:10:44.150
TouchUP Assembly Line 1,151634004650,2016-08-26 09:39:06.097
Start Assembly Line 4,151634002340,2016-08-26 10:09:56.933
TouchUP Assembly Line 4,151634002340,2016-08-26 10:40:28.230
TouchUP Assembly Line 1,151634009041,2016-08-26 15:54:59.933
Start Assembly Line 4,151635000049,2016-08-29 11:05:19.200
TouchUP Assembly Line 4,151635000049,2016-08-29 11:35:57.707
Start Assembly Line 3,151635007570,2016-08-31 08:16:49.843
Start Assembly Line 3,151635005918,2016-09-01 08:37:54.627
Start Assembly Line 4,151635006047,2016-09-01 10:17:00.800
TouchUP Assembly Line 4,151635006047,2016-09-01 10:47:09.313
Start Assembly Line 3,151636001088,2016-09-02 13:32:13.637
Start Assembly Line 4,151647002881,2016-12-07 09:05:07.823
TouchUP Assembly Line 4,151647002881,2016-12-07 09:46:08.220
Start Assembly Line 3,151650002957,2016-12-12 11:59:43.803
Start Assembly Line 3,151706000299,2017-02-06 15:03:15.717
Start Assembly Line 4,151706003468,2017-02-07 11:15:11.023
TouchUP Assembly Line 4,151706003468,2017-02-07 11:56:37.843
Start Assembly Line 4,151706001164,2017-02-07 13:36:34.943
TouchUP Assembly Line 1,151621000539,2016-06-01 12:16:18.373
TouchUP Assembly Line 1,151621006937,2016-06-01 13:34:41.903
TouchUP Assembly Line 1,151621006974,2016-06-01 14:04:41.677
Start Assembly Line 3,151631005473,2016-08-04 16:44:23.653
TouchUP Assembly Line 1,151631008973,2016-08-05 09:33:18.193
Start Assembly Line 3,151634004846,2016-08-23 13:43:19.243
Start Assembly Line 4,151634002179,2016-08-24 16:26:35.157
TouchUP Assembly Line 4,151634002179,2016-08-25 08:01:15.910
Start Assembly Line 3,151644002387,2016-11-16 16:26:00.227
Start Assembly Line 3,151647001885,2016-11-21 11:33:59.743
TouchUP Assembly Line 1,151704004675,2017-01-25 14:38:34.337
Start Assembly Line 3,151704006698,2017-01-25 15:06:49.120
Start Assembly Line 3,151704004775,2017-01-25 16:31:17.300
Start Assembly Line 3,151703005670,2017-01-26 15:13:15.813
Start Assembly Line 4,151704006822,2017-01-26 16:15:25.387
TouchUP Assembly Line 4,151704006822,2017-01-26 16:55:48.503
Start Assembly Line 4,151706001167,2017-02-07 13:41:35.527
TouchUP Assembly Line 4,151706001164,2017-02-07 14:23:56.110
TouchUP Assembly Line 4,151706001167,2017-02-07 14:28:41.840
Start Assembly Line 4,151706005971,2017-02-09 15:45:05.360
Start Assembly Line 4,151706005988,2017-02-09 16:13:26.190
TouchUP Assembly Line 4,151706005971,2017-02-09 16:25:29.290
TouchUP Assembly Line 4,151706005988,2017-02-09 16:53:25.340
TouchUP Assembly Line 1,151705006153,2017-02-10 14:08:38.303
TouchUP Assembly Line 4,151643003854,2016-10-25 16:36:26.207
Start Assembly Line 3,151651000433,2016-12-20 15:21:37.203
Start Assembly Line 3,151651000453,2016-12-20 15:57:18.740
Start Assembly Line 3,151702000091,2017-01-09 11:20:20.923
Start Assembly Line 3,151702002996,2017-01-10 11:57:28.307
Start Assembly Line 3,151708005655,2017-02-22 15:36:02.803
Start Assembly Line 3,151708005705,2017-02-22 16:30:11.213
Start Assembly Line 4,151708004574,2017-02-24 10:44:06.863
TouchUP Assembly Line 4,151708004574,2017-02-24 11:22:58.897
Start Assembly Line 3,151702005157,2017-01-11 16:53:06.067
TouchUP Assembly Line 1,151703000352,2017-01-16 14:56:16.270
TouchUP Assembly Line 1,151708000326,2017-03-01 16:13:54.400
Start Assembly Line 4,151709005890,2017-03-06 10:04:02.250
TouchUP Assembly Line 4,151709005890,2017-03-06 10:42:06.557
Start Assembly Line 4,151615009602,2016-04-18 15:12:17.597
TouchUP Assembly Line 4,151615009602,2016-04-18 15:56:28.323
Start Assembly Line 4,151616004547,2016-04-19 10:03:56.827
TouchUP Assembly Line 4,151616004547,2016-04-19 10:35:48.620
Start Assembly Line 4,151616004460,2016-04-19 14:19:01.053
TouchUP Assembly Line 4,151616004460,2016-04-19 14:54:39.950
Start Assembly Line 4,151616004507,2016-04-19 15:33:53.213
TouchUP Assembly Line 4,151616004507,2016-04-19 16:04:25.457
Start Assembly Line 4,151616006665,2016-04-21 08:43:15.210
TouchUP Assembly Line 4,151616006665,2016-04-21 09:13:22.017
Start Assembly Line 3,151616004643,2016-04-22 08:03:27.833
Start Assembly Line 4,151616006386,2016-04-22 10:42:54.630
TouchUP Assembly Line 4,151616006386,2016-04-22 11:24:59.737
Start Assembly Line 3,151631005496,2016-08-05 09:31:18.623
Start Assembly Line 3,151634008901,2016-10-03 12:36:56.983
Start Assembly Line 3,151640000603,2016-10-04 11:36:31.583
Start Assembly Line 3,151640001763,2016-10-04 12:11:10.567
Start Assembly Line 3,151647002992,2016-11-21 15:13:55.293
TouchUP Assembly Line 1,151704001689,2017-01-24 10:48:20.010
Start Assembly Line 3,151703005855,2017-01-25 14:24:33.180
Start Assembly Line 3,151704004790,2017-01-25 16:54:45.850
Start Assembly Line 3,151705006472,2017-02-01 14:09:41.853
Start Assembly Line 4,151705006532,2017-02-02 10:38:17.240
TouchUP Assembly Line 4,151705006532,2017-02-02 11:18:15.583
TouchUP Assembly Line 4,151647002865,2016-12-07 09:18:47.090
Start Assembly Line 4,151706001214,2017-02-06 12:02:09.037
TouchUP Assembly Line 4,151706001214,2017-02-06 13:44:42.513
Start Assembly Line 3,151706003535,2017-02-08 09:42:06.043
Start Assembly Line 3,151706008021,2017-02-08 11:35:43.780
Start Assembly Line 3,151707001782,2017-02-13 10:59:48.710
TouchUP Assembly Line 1,151641008823,2016-10-19 14:37:52.210
Start Assembly Line 4,151642003018,2016-10-19 16:34:02.300
Start Assembly Line 4,151642003030,2016-10-19 16:54:02.370
TouchUP Assembly Line 4,151642003018,2016-10-20 08:17:08.640
TouchUP Assembly Line 4,151642003030,2016-10-20 08:37:05.133
Start Assembly Line 3,151642005911,2016-10-25 11:12:33.143
Start Assembly Line 4,151702001654,2017-01-10 14:15:04.537
TouchUP Assembly Line 4,151702001654,2017-01-10 15:09:24.877
Start Assembly Line 3,151702003970,2017-01-11 10:08:34.913
TouchUP Assembly Line 1,151707003715,2017-02-15 14:13:18.397
Start Assembly Line 3,151707002602,2017-02-17 08:00:52.640
Start Assembly Line 3,151707002603,2017-02-17 08:01:58.403
Start Assembly Line 3,151708005868,2017-02-23 12:14:01.903
Start Assembly Line 4,151703003945,2017-01-17 14:41:25.503
TouchUP Assembly Line 4,151703003945,2017-01-17 15:36:25.183
Start Assembly Line 4,151703005909,2017-01-19 08:24:32.063
TouchUP Assembly Line 4,151703005909,2017-01-19 09:05:31.153
Start Assembly Line 4,151703005940,2017-01-19 09:16:08.543
TouchUP Assembly Line 4,151703005940,2017-01-19 10:10:32.803
Start Assembly Line 1,151445002762,2014-11-13 16:52:27.030
TouchUP Assembly Line 3,151514008172,2015-04-02 16:43:45.940
TouchUP Assembly Line 2,151515004239,2015-04-13 12:52:13.563
TouchUP Assembly Line 3,151530010130,2015-07-30 08:12:06.667
Start Assembly Line 1,151540002347,2015-10-02 09:18:48.590
Start Assembly Line 1,151540002351,2015-10-02 09:22:06.267
Start Assembly Line 1,151540002385,2015-10-02 09:50:38.633
TouchUP Assembly Line 3,151538004046,2015-10-05 08:16:50.170
TouchUP Assembly Line 3,151538004050,2015-10-05 08:21:33.970
TouchUP Assembly Line 3,151540002937,2015-10-07 10:01:05.073
TouchUP Assembly Line 3,151552004525,2015-12-22 16:21:54.060
TouchUP Assembly Line 3,151552003752,2015-12-23 08:37:32.010
Start Assembly Line 1,151602000453,2016-01-12 10:53:42.740
Start Assembly Line 1,151602000314,2016-01-12 10:57:47.583
TouchUP Assembly Line 3,151602005610,2016-01-15 15:11:42.507
TouchUP Assembly Line 3,151608005887,2016-02-25 11:00:24.367
TouchUP Assembly Line 3,151607007805,2016-02-26 12:00:22.580
Start Assembly Line 1,151609002293,2016-02-29 09:16:40.443
Start Assembly Line 1,151615005397,2016-04-12 15:48:10.163
Start Assembly Line 1,151615005890,2016-04-14 09:08:30.340
TouchUP Assembly Line 3,151616004705,2016-04-22 10:47:00.973
TouchUP Assembly Line 3,151520005389,2015-05-14 13:52:14.413
TouchUP Assembly Line 3,151521002166,2015-05-15 14:34:25.880
TouchUP Assembly Line 2,151521006004,2015-05-21 08:25:28.777
TouchUP Assembly Line 2,151530000642,2015-07-20 09:16:32.193
TouchUP Assembly Line 2,151530003197,2015-07-21 10:02:21.610
Start Assembly Line 1,151540000238,2015-09-23 14:21:37.100
Start Assembly Line 1,151538006498,2015-09-23 15:31:32.733
Start Assembly Line 1,151545000806,2015-11-03 09:34:57.760
Start Assembly Line 1,151606009130,2016-02-12 11:12:38.330
Start Assembly Line 1,151607002329,2016-02-16 14:21:37.600
Start Assembly Line 1,151613002699,2016-03-31 14:57:43.820
Start Assembly Line 1,151620007164,2016-05-23 08:19:10.040
TouchUP Assembly Line 2,151621007768,2016-05-30 08:21:37.107
TouchUP Assembly Line 3,151627006426,2016-07-11 08:43:27.997
TouchUP Assembly Line 3,151627006565,2016-07-11 11:04:16.667
TouchUP Assembly Line 2,151629003520,2016-07-20 11:21:06.557
Start Assembly Line 1,151635009543,2016-09-06 08:03:37.723
SrtAutoBad,151535005648,2016-09-06 18:16:06.923
manual read,151535005648,2016-09-07 06:26:23.177
Start Assembly Line 1,151636007869,2016-09-08 10:39:52.080
TouchUP Assembly Line 3,151636008454,2016-09-09 12:21:05.923
TouchUP Assembly Line 3,151642004197,2016-10-19 08:55:01.667
Start Assembly Line 1,151641008792,2016-10-19 13:52:33.780
TouchUP Assembly Line 2,151441001510,2014-10-09 10:56:27.913
TouchUP Assembly Line 3,151508004260,2015-02-16 15:59:25.093
TouchUP Assembly Line 3,151535005388,2015-08-28 12:18:53.900
TouchUP Assembly Line 3,151541002699,2015-10-09 14:10:45.133
TouchUP Assembly Line 3,151543004988,2015-10-13 16:15:07.367
Start Assembly Line 1,151547008457,2015-11-20 09:41:28.803
TouchUP Assembly Line 3,151602005369,2016-01-26 11:21:25.850
Start Assembly Line 1,151604004055,2016-01-27 08:18:19.390
Start Assembly Line 1,151610008337,2016-03-11 11:41:13.440
TouchUP Assembly Line 2,151618002212,2016-05-04 10:14:37.033
TouchUP Assembly Line 3,151622000507,2016-06-20 08:43:20.710
TouchUP Assembly Line 3,151628006138,2016-07-25 11:43:14.467
TouchUP Assembly Line 3,151630008255,2016-07-28 15:12:08.393
TouchUP Assembly Line 3,151638001105,2016-09-16 17:22:17.830
TouchUP Assembly Line 3,151638003769,2016-09-20 18:18:40.827
TouchUP Assembly Line 3,151644002559,2016-11-04 08:58:20.040
TouchUP Assembly Line 2,151641003830,2016-11-09 09:38:13.130
TouchUP Assembly Line 3,151510003367,2015-03-03 13:40:48.420
Start Assembly Line 1,151544001181,2015-10-27 08:12:49.223
Start Assembly Line 1,151546009749,2015-11-30 10:39:43.847
Start Assembly Line 1,151549002328,2015-12-01 08:45:57.910
